X,Y,OBJECTID,advisorySpeed,animals,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashDistance,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,easting,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersectionMidblock,junctionType,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,northing,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,outdatedLocationDescription,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadCurvature,roadLane,roadMarkings,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1931851,5612130,102304,0,0,545832,0,0,0,3,0,South,1830,2007,PAKOWHAI ROAD,PAKOWHAI ON SBD,Non-Injury Crash,No,2007,0,South,0,1931851,0,0,Flat,0,0,0,Midblock,Driveway,0,Dark,1403900,0,0,0,5612130,2,0,0,0,Current location,0,0,0,0,0,Hawke's Bay Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,30,Hastings District,Nil,0,0,0,0,1,0,Open,0,0,0,Light rain,Null
1571186,5173263,102305,0,0,591102,0,0,0,0,0,North,200,2000,DYERS PASS ROAD,VICTORIA PARK ROAD,Serious Crash,No,2000,0,South,0,1571186,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Overcast,2552500,0,0,1,5173263,2,0,1,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,1,0,70,0,Null,0,0,0,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1764671,5460924,102306,0,0,566200,0,0,0,1,0,North,500,2002,SH 1N,BEACH ROAD,Fatal Crash,Yes,2002,0,North,0,1764671,1,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2009600,2,0,0,5460924,2,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Curved,2-way,0,Sealed,0,0,4,0,100,0,Null,0,0,0,43,Kapiti Coast District,Nil,0,0,0,0,1,0,Open,1,0,0,Fine,Null
1751581,5916624,102307,0,0,514900,0,0,0,1,0,Null,0,2010,GREAT NORTH ROAD,FAIRLANDS AVENUE,Non-Injury Crash,No,2010,0,North,0,1751581,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,384705,0,0,1,5916624,4,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1754500,5916570,102308,0,0,517702,0,0,0,2,0,Null,0,2015,ST LUKES ROAD,FOWLDS AVENUE,Non-Injury Crash,No,2014,0,West,0,1754500,0,0,Hill Road,0,0,0,Intersection,T Junction,0,Overcast,540002,0,0,0,5916570,4,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1766440,5441194,102309,0,0,568101,0,0,0,2,0,North,40,2004,STOKES VALLEY ROAD,GEORGE ST N,Non-Injury Crash,No,2003,0,South,0,1766440,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Bright sun,1929700,0,0,0,5441194,2,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,46,Lower Hutt City,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Strong wind
1406237,4916107,102310,0,0,602900,0,0,0,1,0,Null,0,2004,SH 1S,WHARF ON SBD,Minor Crash,Yes,2003,0,South,0,1406237,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,2895600,1,0,0,4916107,4,0,0,0,Current location,0,0,0,0,0,Otago Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,60,0,Null,0,0,0,71,Dunedin City,Give way,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1624050,5431327,102311,0,0,582300,0,0,0,1,0,Null,0,2009,GROVE ST,COLLINGWOOD ST,Non-Injury Crash,No,2008,0,East,0,1624050,0,0,Flat,0,0,0,Intersection,Multileg,0,Bright sun,2317800,0,0,0,5431327,2,0,0,0,Current location,0,0,0,0,0,Nelson Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,1,0,0,52,Nelson City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1459230,5084222,102312,0,0,598900,0,0,0,1,0,North,10,2005,SELWYN ST,MARCHWIEL ST,Non-Injury Crash,No,2004,0,South,0,1459230,0,0,Hill Road,0,0,1,Intersection,T Junction,0,Dark,2783900,0,0,0,5084222,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,64,Timaru District,Give way,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1767056,5901972,102313,0,0,524720,0,0,0,2,0,Null,0,2006,BROWNS ROAD,MARR ROAD,Non-Injury Crash,No,2006,0,West,0,1767056,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,779500,0,0,0,5901972,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1757428,5929709,102314,0,0,507720,0,0,0,2,0,East,200,2000,COMMODORE PARRY ROAD,SEAVIEW ROAD,Non-Injury Crash,No,2000,0,West,0,1757428,0,0,Flat,0,0,0,Intersection,Nil (Default),0,Dark,313700,0,0,0,5929709,2,0,0,0,Current location,0,1,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1749038,5424543,102315,0,0,576301,0,0,0,3,0,Null,0,2007,RUSSELL TERRACE,RIDDIFORD ST,Non-Injury Crash,No,2007,0,South,0,1749038,0,0,Flat,0,Easter,0,Intersection,Roundabout,0,Bright sun,2165900,0,0,0,5424543,2,0,0,0,Current location,0,1,0,0,0,Wellington Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,47,Wellington City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1823952,5463495,102316,0,0,578600,0,0,0,2,0,Null,0,2000,SH 2,LINCOLN ROAD,Non-Injury Crash,Yes,2000,0,North,0,1823952,0,0,Flat,0,Queens Birthday,0,Intersection,Roundabout,0,Dark,2244200,0,0,0,5463495,2,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,48,Masterton District,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1566337,5178695,102317,0,0,590300,0,0,0,1,0,Null,0,2002,ANNEX ROAD,BIRMINGHAM DRIVE,Non-Injury Crash,No,2002,0,South,0,1566337,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,2538601,0,0,0,5178695,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,60,Christchurch City,Give way,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1610794,5422017,102318,0,0,581720,0,0,0,1,0,Null,0,2016,PUGH ROAD,EDENS ROAD,Non-Injury Crash,No,2016,0,North,0,1610794,0,1,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,2358002,0,0,0,5422017,2,0,0,0,Current location,0,0,0,0,0,Tasman Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,80,0,Null,0,0,0,51,Tasman District,Stop,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1882739,5585613,102319,0,0,549200,0,0,0,1,0,West,800,2004,WAKARARA ROAD,LOOKOUT ROAD,Non-Injury Crash,No,2004,0,North,0,1882739,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,1513600,0,0,0,5585613,2,0,0,0,Current location,1,0,0,0,0,Hawke's Bay Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,32,Central Hawke's Bay District,Nil,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1815366,5572698,102320,0,0,559220,0,0,0,0,0,Null,0,2012,SH 1N,MOUNT CURL ROAD,Non-Injury Crash,Yes,2012,0,South,0,1815366,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,1729300,0,0,0,5572698,2,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,38,Rangitikei District,Give way,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1881664,5828234,102321,0,0,536810,0,0,0,1,0,North,50,2008,MAUNGANUI ROAD,TAY ST,Non-Injury Crash,No,2007,0,North,0,1881664,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,1196800,0,0,0,5828234,2,0,0,0,Current location,0,0,0,0,1,Bay of Plenty Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,23,Tauranga City,Nil,1,0,0,1,0,0,Urban,0,0,0,Fine,Null
1290409,4889120,102322,0,0,610032,0,0,0,1,0,Null,0,2015,SH 1S,SH 90,Non-Injury Crash,Yes,2015,0,East,0,1290409,0,1,Flat,0,0,0,Intersection,T Junction,0,Bright sun,3051701,0,0,0,4889120,2,0,0,0,Current location,0,0,0,0,0,Southland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,74,Gore District,Give way,1,1,0,0,0,0,Open,0,0,0,Fine,Null
1774893,5897217,102323,0,0,523813,0,0,0,1,0,Null,0,2001,DOMINION ROAD,CARGILL ST,Minor Crash,No,2001,0,North,0,1774893,0,0,Flat,0,0,0,Intersection,T Junction,0,Bright sun,761602,1,0,0,5897217,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1719658,6046814,102324,0,0,502800,0,0,0,2,0,South,10,2008,BANK ST,MANSE ST,Non-Injury Crash,No,2008,0,South,0,1719658,0,0,Flat,0,0,0,Intersection,Multileg,0,Bright sun,97100,0,0,0,6046814,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,2,Whangarei District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1571128,5179797,102325,0,0,591500,0,0,0,2,0,Null,0,2004,MADRAS ST,LICHFIELD ST,Non-Injury Crash,No,2003,0,East,0,1571128,0,0,Flat,0,0,0,Intersection,Crossroads,0,Overcast,2652200,0,0,0,5179797,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1827062,5885309,102326,0,0,533502,1,0,0,0,0,Null,0,2006,PARAWAI ROAD,HEREWAKA ST,Minor Crash,No,2005,0,South,0,1827062,0,0,Hill Road,0,0,0,Intersection,T Junction,0,Overcast,1054800,1,0,0,5885309,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,1,0,0,11,Thames-Coromandel District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1758653,5917852,102327,0,0,516101,0,0,0,0,0,North,50,2006,REMUERA ROAD,BELMONT TERRACE,Non-Injury Crash,No,2006,0,North,0,1758653,0,0,Hill Road,0,0,0,Midblock,Driveway,0,Bright sun,480900,0,1,0,5917852,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1765059,5902846,102328,0,0,524604,0,0,0,2,0,Null,0,2014,ROSCOMMON ROAD,WIRI STATION ROAD,Non-Injury Crash,No,2014,0,North,0,1765059,0,0,Flat,0,0,0,Intersection,Crossroads,0,Dark,781200,0,0,0,5902846,4,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1570526,5176107,102329,0,0,591101,0,0,0,2,0,Null,0,2007,CENTAURUS ROAD,COLOMBO ST,Non-Injury Crash,No,2007,0,South,0,1570526,0,0,Flat,0,0,0,Intersection,Roundabout,0,Dark,2549500,0,0,0,5176107,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,60,Christchurch City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1775042,5907250,102330,0,0,523202,0,0,0,2,0,West,1000,2006,BROWNHILL ROAD,WHITFORD PARK ROAD,Non-Injury Crash,No,2006,0,West,0,1775042,0,0,Flat,0,Easter,0,Midblock,Driveway,0,Dark,716603,0,0,0,5907250,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1602606,5442657,102331,0,0,581833,0,0,0,1,0,Null,0,2005,SH 60,EDEN ROAD S,Minor Crash,Yes,2004,0,South,0,1602606,0,0,Flat,0,0,0,Intersection,T Junction,0,Dark,2373200,1,0,0,5442657,2,0,0,0,Current location,1,0,0,0,0,Tasman Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,51,Tasman District,Nil,0,1,0,0,0,0,Open,0,0,1,Fine,Null
1206977,5001310,102332,0,0,612714,0,0,0,1,0,Null,0,2013,SH 94,MIRROR LAKES,Non-Injury Crash,Yes,2013,0,North,0,1206977,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,3173401,0,0,0,5001310,2,0,0,0,Current location,0,0,0,0,0,Southland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,73,Southland District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1772705,5445242,102333,0,0,567300,0,0,0,2,0,East,50,2002,FERGUSSON DRIVE,GOLDERS ROAD,Non-Injury Crash,No,2001,0,West,0,1772705,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1893800,0,0,0,5445242,2,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,45,Upper Hutt City,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1566024,5178170,102334,0,0,590300,0,0,0,1,0,Null,0,2014,SH 75,CURLETTS ON WBD,Non-Injury Crash,Yes,2013,0,North,0,1566024,0,0,Flat,0,0,0,Intersection,Roundabout,0,Twilight,2629204,0,0,0,5178170,2,0,0,0,Current location,0,0,0,0,1,Canterbury Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,On,0,0,0,60,Christchurch City,Give way,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1216633,4855031,102335,0,0,612801,0,0,0,1,0,Null,0,2012,SH 99,PRINCESS ST,Non-Injury Crash,Yes,2012,0,North,0,1216633,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,3190800,0,0,0,4855031,2,0,0,0,Current location,0,0,0,0,0,Southland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,73,Southland District,Stop,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1406068,4917260,102336,40,0,603100,0,0,0,2,0,West,25,2013,CARGILL ST,HADDON PLACE,Non-Injury Crash,No,2013,0,East,0,1406068,0,0,Hill Road,0,0,0,Midblock,Nil (Default),0,Dark,2902600,0,0,0,4917260,2,0,0,0,Current location,0,1,0,0,0,Otago Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,1,0,0,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1931633,5608323,102337,0,0,545721,0,0,0,1,1,East,100,2006,ELWOOD ROAD,PAKOWHAI ROAD,Non-Injury Crash,No,2006,0,West,0,1931633,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,1471600,0,0,0,5608323,2,0,0,0,Current location,0,0,0,0,0,Hawke's Bay Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,30,Hastings District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Strong wind
1723492,6041194,102338,0,0,504100,0,0,0,2,0,West,100,2009,HANDFORTH ST,CHURCH ST,Non-Injury Crash,No,2009,0,East,0,1723492,0,1,Flat,0,0,1,Midblock,Driveway,1,Bright sun,112400,0,0,0,6041194,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,2,Whangarei District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1765238,5900808,102339,0,0,524821,0,0,0,1,0,North,50,2005,FINLAYSON AVENUE,NGATIRA PLACE,Minor Crash,No,2005,0,West,0,1765238,0,1,Flat,0,0,0,Midblock,Nil (Default),0,Dark,774411,1,0,0,5900808,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1243181,4849552,102340,0,0,611210,1,0,0,1,0,South,20,2007,YTHAN ST,SH 1S,Serious Crash,No,2006,0,South,0,1243181,0,0,Flat,0,0,0,Intersection,Driveway,0,Bright sun,3109300,0,0,0,4849552,2,0,0,0,Current location,0,0,0,0,0,Southland Region,Nil,Straight,2-way,0,Sealed,0,0,1,0,50,0,Null,0,0,0,75,Invercargill City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1745427,5917237,102341,0,0,510800,0,0,0,2,0,South,20,2013,RAILSIDE AVENUE,GREAT NORTH ROAD,Non-Injury Crash,No,2012,0,South,0,1745427,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,242700,0,0,0,5917237,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1883144,5773009,102342,0,0,539900,0,0,0,1,0,East,70,2017,MALFROY ROAD WEST,KAHU ST,Non-Injury Crash,No,2017,0,East,0,1883144,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,1237400,0,0,0,5773009,2,0,0,0,Current location,0,0,0,0,0,Bay of Plenty Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,1,0,0,24,Rotorua District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1723766,6052387,102343,0,0,501814,0,0,0,1,0,East,4000,2008,NGUNGURU ROAD,KIRIPAKA ROAD,Non-Injury Crash,No,2008,0,West,0,1723766,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,61901,0,0,0,6052387,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,None,1,0,0,2,Whangarei District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1760364,5915742,102344,0,0,516003,0,0,0,2,0,North,20,2004,SH 1N,GREENLANE OFF NBD,Non-Injury Crash,Yes,2004,0,North,0,1760364,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Overcast,494902,0,0,0,5915742,3,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,1-way,0,Sealed,0,0,0,0,100,0,Off,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Open,1,0,0,Light rain,Null
1767921,5901467,102345,0,0,524720,0,0,0,1,0,West,30,2012,JELLICOE ROAD,RUTH ST,Non-Injury Crash,No,2012,0,West,0,1767921,0,0,Flat,0,0,0,Midblock,Driveway,0,Bright sun,780100,0,0,0,5901467,2,0,0,0,Current location,0,0,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,1,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1700217,6091930,102346,0,0,501612,0,0,0,2,0,Null,0,2003,SH 11,WARD DRIVE,Non-Injury Crash,Yes,2002,0,South,0,1700217,0,0,Flat,0,0,0,Intersection,T Junction,0,Dark,51403,0,0,0,6091930,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,1,Far North District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1567141,5184653,102347,0,0,588300,0,0,0,2,0,Null,0,2014,HAREWOOD ROAD,GREERS ROAD,Minor Crash,No,2013,0,North,0,1567141,0,0,Flat,0,Labour Weekend,0,Intersection,Crossroads,0,Overcast,2511003,2,0,0,5184653,6,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1749867,5430603,102348,0,0,574500,0,0,0,1,0,North,100,2003,SH 1N,AOTEA ON NBD,Non-Injury Crash,Yes,2002,0,North,0,1749867,0,0,Flat,1,0,0,Midblock,Nil (Default),0,Dark,2093600,0,0,0,5430603,3,0,0,0,Current location,0,0,0,0,0,Wellington Region,Nil,Curved,1-way,0,Sealed,0,0,0,0,100,0,On,0,0,0,47,Wellington City,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1835751,5858123,102349,0,0,534200,0,0,0,2,0,Null,0,2004,SH 26,MILL ROAD,Minor Crash,Yes,2004,0,North,0,1835751,0,0,Flat,0,0,0,Intersection,T Junction,0,Overcast,1075901,2,0,0,5858123,1,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Off,0,0,0,12,Hauraki District,Stop,0,0,0,0,0,0,Open,0,0,0,Fine,Null
2032163,5708129,102350,0,0,543901,0,0,0,0,0,Null,0,2001,SH 35,MCDONALD ROAD,Minor Crash,Yes,2000,0,West,0,2032163,0,0,Flat,0,0,0,Intersection,Y Junction,0,Dark,1361200,1,0,1,5708129,2,0,0,0,Current location,0,0,0,0,0,Gisborne Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,None,0,0,0,28,Gisborne District,Give way,1,0,0,0,0,0,Open,0,0,0,Fine,Null
1244450,4850697,102351,0,0,611100,0,0,0,2,0,Null,0,2017,JAMES ST,MARGARET ST,Fatal Crash,No,2017,0,South,0,1244450,1,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,3137800,1,0,0,4850697,2,0,0,0,Current location,0,0,0,1,0,Southland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,75,Invercargill City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1796492,5526231,102352,0,0,561422,0,0,0,1,0,Null,0,2017,SH 1N,HIMATANGI BEACH ROAD,Non-Injury Crash,Yes,2016,0,West,0,1796492,0,0,Flat,0,0,0,Intersection,Crossroads,0,Bright sun,1784500,0,0,0,5526231,2,0,0,0,Current location,0,0,0,0,0,Manawatu-Wanganui Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,39,Manawatu District,Stop,1,0,0,0,0,0,Open,1,0,0,Fine,Null
1565210,5173552,102353,0,0,587302,0,0,0,2,0,North,20,2016,SH 75,LARSENS ROAD,Non-Injury Crash,Yes,2016,0,South,0,1565210,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2483905,0,0,0,5173552,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,60,0,Null,0,0,0,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1764482,5905584,102354,0,0,522100,0,0,0,1,0,East,50,2015,HILL ROAD,HILLSIDE ROAD,Minor Crash,No,2014,0,West,0,1764482,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Dark,657900,2,0,0,5905584,2,0,0,0,Current location,0,0,0,0,1,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,On,0,0,0,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1762074,5906892,102355,0,0,524520,0,0,0,1,0,North,10,2016,JAMES ST,MASSEY ROAD,Non-Injury Crash,No,2015,0,East,0,1762074,0,1,Flat,0,0,1,Intersection,Driveway,0,Bright sun,735400,0,0,0,5906892,2,0,0,0,Current location,0,1,0,0,0,Auckland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1568877,5184820,102356,0,0,591800,0,0,0,1,0,North,30,2017,MAIN NORTH ROAD,MEADOW ST,Non-Injury Crash,No,2017,0,South,0,1568877,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2664600,0,0,0,5184820,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,1,0,0,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1568401,5178552,102357,0,0,590900,0,0,0,2,0,Null,0,2008,WHITELEIGH AVENUE,LINCOLN ROAD,Non-Injury Crash,No,2008,0,South,0,1568401,0,0,Flat,0,0,0,Intersection,Crossroads,0,Overcast,2476400,0,0,0,5178552,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1843058,5792236,102358,0,0,535250,0,0,0,1,0,Null,0,2013,SH 1N,SH 5,Non-Injury Crash,Yes,2012,0,South,0,1843058,0,0,Flat,0,0,0,Intersection,T Junction,0,Overcast,1127300,0,0,0,5792236,2,0,0,0,Current location,0,0,0,0,0,Waikato Region,Nil,Curved,2-way,0,Sealed,0,0,0,0,100,0,Null,0,0,0,19,South Waikato District,Stop,0,0,0,0,0,0,Open,1,0,0,Light rain,Null
1673128,6081229,102359,0,0,501700,1,0,0,1,0,Null,0,2009,SH 15,RECREATION ROAD,Minor Crash,Yes,2009,0,South,0,1673128,0,0,Flat,0,0,0,Intersection,Driveway,0,Overcast,43600,1,0,0,6081229,2,0,0,0,Current location,0,0,0,0,0,Northland Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Off,0,0,0,1,Far North District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1572226,5181497,102360,0,0,593300,0,0,0,4,0,North,25,2018,STANMORE ROAD,FORTH ST,Non-Injury Crash,No,2018,0,North,0,1572226,0,0,Flat,0,0,0,Midblock,Nil (Default),0,Bright sun,2693800,0,0,0,5181497,2,0,0,0,Current location,0,0,0,0,0,Canterbury Region,Nil,Straight,2-way,0,Sealed,0,0,0,0,50,0,Null,0,0,0,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
